year,export_value,import_value,location_code,partner_code,hs_product_code
2010,1706448755,8887644967,HKG,CHN,1
2011,4194923728,10412177681,HKG,CHN,1
2012,4266330068,10889932756,HKG,CHN,1
2013,3326259573,13175165804,HKG,CHN,1
2014,4153420026,13846136116,HKG,CHN,1
2015,3921679087,13826217823,HKG,CHN,1
2016,1007590246,13814420519,HKG,CHN,1
2017,789756559,13828206219,HKG,CHN,1
2017,8106891315,2969579870,IDN,CHN,1
2003,981726658,9186064937,JPN,CHN,1
2004,1301794397,10826625453,JPN,CHN,1
2006,1685088562,12219295650,JPN,CHN,1
2007,1884009587,12258609418,JPN,CHN,1
2008,2086006878,11721859407,JPN,CHN,1
2009,2033853804,11655423927,JPN,CHN,1
2010,2644123984,13436157778,JPN,CHN,1
2011,2425603615,16182111594,JPN,CHN,1
2012,2348611488,17512633026,JPN,CHN,1
2014,2523789340,16176272640,JPN,CHN,1
2016,3055365988,14435397024,JPN,CHN,1
2017,3452491775,14607602891,JPN,CHN,1
2015,3090968060,14764131924,JPN,CHN,1
2005,1525067494,11737565419,JPN,CHN,1
2013,2330464578,16494568228,JPN,CHN,1
2016,5478671402,4633435864,RUS,CHN,1
2017,6570525808,5142594380,RUS,CHN,1
2014,4963108572,5975120238,RUS,CHN,1
2015,6231007863,4172329734,THA,CHN,1
2017,6457074852,3996642554,THA,CHN,1
2000,3822151529,7346283212,USA,CHN,1
2001,2946205152,7630397703,USA,CHN,1
2002,3192659315,9479736309,USA,CHN,1
2003,5773876453,11434324621,USA,CHN,1
2004,6270973309,13839686232,USA,CHN,1
2005,6360338100,15966568883,USA,CHN,1
2006,7805955460,18649748916,USA,CHN,1
2007,10829551722,20348283117,USA,CHN,1
2008,15063967359,21072412173,USA,CHN,1
2009,15719879069,17522346634,USA,CHN,1
2010,20377180653,19231193625,USA,CHN,1
2011,23776043783,21395858951,USA,CHN,1
2012,28527912234,22811572111,USA,CHN,1
2013,28647376000,23606408953,USA,CHN,1
2014,28927551216,23804649999,USA,CHN,1
2015,24433409247,24868783788,USA,CHN,1
2016,26735080151,23376961284,USA,CHN,1
2017,25502606058,23783101030,USA,CHN,1
2005,4373899797,6472267232,AUT,DEU,1
2006,4826901357,7326284420,AUT,DEU,1
2007,5829609511,8204295054,AUT,DEU,1
2008,6483536038,9172053263,AUT,DEU,1
2009,5651399714,8332826879,AUT,DEU,1
2010,6041200915,8487980951,AUT,DEU,1
2011,7104543200,9759624383,AUT,DEU,1
2012,6698565255,9087660073,AUT,DEU,1
2013,7159358407,9554861659,AUT,DEU,1
2014,7464558748,9693318061,AUT,DEU,1
2015,6347856233,8301438279,AUT,DEU,1
2016,6485716465,8280110163,AUT,DEU,1
2017,7093003531,8957561449,AUT,DEU,1
2004,6361303941,3639135885,BEL,DEU,1
2005,6523530229,4123860302,BEL,DEU,1
2006,6828026621,4354966582,BEL,DEU,1
2007,7669902178,5114187006,BEL,DEU,1
2008,8686483466,5842019284,BEL,DEU,1
2009,7724769208,5071227066,BEL,DEU,1
2010,7791949526,5279572576,BEL,DEU,1
2011,8959706770,6276213839,BEL,DEU,1
2012,8568617367,5894197324,BEL,DEU,1
2013,9587458919,6175918881,BEL,DEU,1
2014,8921358288,6810626305,BEL,DEU,1
2015,7676513867,5713876528,BEL,DEU,1
2016,7864814698,5625975267,BEL,DEU,1
2017,8335329913,5872358946,BEL,DEU,1
2013,6522376802,4120963366,ESP,DEU,1
2014,6330642961,4305690273,ESP,DEU,1
2016,6251500950,3945919047,ESP,DEU,1
2017,6647805173,4297287388,ESP,DEU,1
1995,9448171973,6424099629,FRA,DEU,1
1996,8942478160,6385322720,FRA,DEU,1
1997,7896614228,5266196289,FRA,DEU,1
1998,7924714807,5957573138,FRA,DEU,1
1999,7520745334,5823617345,FRA,DEU,1
2000,6598363927,5413091451,FRA,DEU,1
2001,6289725213,5801620329,FRA,DEU,1
2002,6676838113,6223540308,FRA,DEU,1
2003,8151255174,7185063045,FRA,DEU,1
2004,8953209125,8123944581,FRA,DEU,1
2005,8585457366,8994186061,FRA,DEU,1
2006,9004347729,9563849060,FRA,DEU,1
2007,10380245118,10840824286,FRA,DEU,1
2008,11852202603,12273369586,FRA,DEU,1
2009,10167187456,10909682247,FRA,DEU,1
2010,10226063781,11035403845,FRA,DEU,1
2011,12487581515,12922395608,FRA,DEU,1
2012,11510604624,11834114151,FRA,DEU,1
2013,11793706499,12262037680,FRA,DEU,1
2014,11294830540,12456942105,FRA,DEU,1
2015,9292367046,10469680080,FRA,DEU,1
2016,9079152271,10457496370,FRA,DEU,1
2017,9530526152,11059908720,FRA,DEU,1
2007,2647353954,8164950026,GBR,DEU,1
2008,2612279936,8595165984,GBR,DEU,1
2011,3055292042,7969080092,GBR,DEU,1
2012,3039817718,7920235200,GBR,DEU,1
2013,2974161332,8443795846,GBR,DEU,1
2014,3248224915,8939149735,GBR,DEU,1
2015,2714553267,7924082560,GBR,DEU,1
2016,2634824107,7608975528,GBR,DEU,1
2017,2752036942,7756070254,GBR,DEU,1
1995,6298585525,4775095560,ITA,DEU,1
1996,6604125629,4822041226,ITA,DEU,1
1997,5884959002,4233688804,ITA,DEU,1
1998,5889264744,4614086974,ITA,DEU,1
1999,5812473487,4577597563,ITA,DEU,1
2001,5548207198,4821497443,ITA,DEU,1
2002,5801520099,4977302177,ITA,DEU,1
2003,6727126970,6033392907,ITA,DEU,1
2004,7345725960,6839759235,ITA,DEU,1
2005,7511225351,7545728270,ITA,DEU,1
2006,7810415870,8288189274,ITA,DEU,1
2007,9043667269,9553690595,ITA,DEU,1
2008,10102028125,10749546465,ITA,DEU,1
2009,8767923815,9125596091,ITA,DEU,1
2010,9387041464,9192542115,ITA,DEU,1
2011,10404276003,10656216305,ITA,DEU,1
2012,9910716835,9473276444,ITA,DEU,1
2013,10746200478,9840814144,ITA,DEU,1
2014,10746600169,10027140363,ITA,DEU,1
2015,9393805988,7975246880,ITA,DEU,1
2016,9616881649,8252695059,ITA,DEU,1
2017,10067707217,8806077137,ITA,DEU,1
1995,12899421670,6468693058,NLD,DEU,1
1996,12839464714,6784515706,NLD,DEU,1
1997,10305240980,5898927177,NLD,DEU,1
1998,9391579655,6508165077,NLD,DEU,1
1999,10107188680,5826590420,NLD,DEU,1
2000,10744554165,5343774948,NLD,DEU,1
2001,10994607485,5959085538,NLD,DEU,1
2002,11448867400,6593062267,NLD,DEU,1
2003,13772420145,7410454286,NLD,DEU,1
2004,14672569193,8362507829,NLD,DEU,1
2005,14781431402,9383770670,NLD,DEU,1
2006,16183501466,9708981183,NLD,DEU,1
2007,19173457215,11972077693,NLD,DEU,1
2008,23568785652,13663103834,NLD,DEU,1
2009,21207156849,11587281164,NLD,DEU,1
2010,23261069342,12564115434,NLD,DEU,1
2011,27461701791,14682142981,NLD,DEU,1
2012,24424691918,13825503140,NLD,DEU,1
2013,27719429339,14893570922,NLD,DEU,1
2014,28143948905,14861740010,NLD,DEU,1
2015,23330468773,12587753059,NLD,DEU,1
2016,24727006512,13218731727,NLD,DEU,1
2017,26524075783,14781438060,NLD,DEU,1
2008,6088176073,5963722336,POL,DEU,1
2009,5526130823,5208250471,POL,DEU,1
2010,6187892336,5794363539,POL,DEU,1
2011,7391510359,7363825423,POL,DEU,1
2012,7435131713,6991427670,POL,DEU,1
2013,9158000821,7576527435,POL,DEU,1
2014,9689768430,8055595675,POL,DEU,1
2015,9291142794,7256404588,POL,DEU,1
2016,9369677906,7607350425,POL,DEU,1
2017,11072724415,8523293219,POL,DEU,1
2013,4120963366,6522376802,DEU,ESP,1
2014,4305690273,6330642961,DEU,ESP,1
2016,3945919047,6251500950,DEU,ESP,1
2017,4297287388,6647805173,DEU,ESP,1
2003,5128441785,6125672736,FRA,ESP,1
2004,5944126029,6935387715,FRA,ESP,1
2005,6257261520,7158804264,FRA,ESP,1
2006,6549575916,7709875839,FRA,ESP,1
2007,7751732081,8860455876,FRA,ESP,1
2008,8371138687,10130945595,FRA,ESP,1
2009,6994971459,9445963857,FRA,ESP,1
2010,7091326687,9244818337,FRA,ESP,1
2011,8311532008,10373104513,FRA,ESP,1
2012,7463948637,10142499068,FRA,ESP,1
2013,7739449318,11035617886,FRA,ESP,1
2014,7708817081,11067190300,FRA,ESP,1
2015,6657660986,9816094632,FRA,ESP,1
2016,6626962143,10002263563,FRA,ESP,1
2017,7039122318,10628676910,FRA,ESP,1
2013,3726237921,6594432201,PRT,ESP,1
2014,3729806151,6869947775,PRT,ESP,1
2008,3646296040,6720355339,PRT,ESP,1
2011,3671478415,6412747004,PRT,ESP,1
1995,6215762038,7087900526,BEL,FRA,1
1996,5945104385,6363096385,BEL,FRA,1
1997,6113751015,6139422476,BEL,FRA,1
1998,6929901393,6197040855,BEL,FRA,1
1999,6885128499,5794906477,BEL,FRA,1
2000,6152717850,5173120733,BEL,FRA,1
2001,6183003497,4817810177,BEL,FRA,1
2002,6518854309,5375025543,BEL,FRA,1
2003,8010452771,6507939622,BEL,FRA,1
2004,9125263710,7054073932,BEL,FRA,1
2005,9586539564,7445620540,BEL,FRA,1
2006,10017211928,7697054460,BEL,FRA,1
2007,12019237545,9431316438,BEL,FRA,1
2008,13742446356,10861698398,BEL,FRA,1
2009,12196685532,8806368337,BEL,FRA,1
2010,11974782053,8796847752,BEL,FRA,1
2011,13524856777,10306463935,BEL,FRA,1
2012,12841400582,9869150233,BEL,FRA,1
2013,14379551696,10437813285,BEL,FRA,1
2014,13432022648,9988596542,BEL,FRA,1
2015,11545072809,8486822376,BEL,FRA,1
2016,12161754835,8853847521,BEL,FRA,1
2017,12516888662,9032988782,BEL,FRA,1
1995,6424099629,9448171973,DEU,FRA,1
1996,6385322720,8942478160,DEU,FRA,1
1997,5266196289,7896614228,DEU,FRA,1
1998,5957573138,7924714807,DEU,FRA,1
1999,5823617345,7520745334,DEU,FRA,1
2000,5413091451,6598363927,DEU,FRA,1
2001,5801620329,6289725213,DEU,FRA,1
2002,6223540308,6676838113,DEU,FRA,1
2003,7185063045,8151255174,DEU,FRA,1
2004,8123944581,8953209125,DEU,FRA,1
2005,8994186061,8585457366,DEU,FRA,1
2006,9563849060,9004347729,DEU,FRA,1
2007,10840824286,10380245118,DEU,FRA,1
2008,12273369586,11852202603,DEU,FRA,1
2009,10909682247,10167187456,DEU,FRA,1
2010,11035403845,10226063781,DEU,FRA,1
2011,12922395608,12487581515,DEU,FRA,1
2012,11834114151,11510604624,DEU,FRA,1
2013,12262037680,11793706499,DEU,FRA,1
2014,12456942105,11294830540,DEU,FRA,1
2015,10469680080,9292367046,DEU,FRA,1
2016,10457496370,9079152271,DEU,FRA,1
2017,11059908720,9530526152,DEU,FRA,1
2003,6125672736,5128441785,ESP,FRA,1
2004,6935387715,5944126029,ESP,FRA,1
2005,7158804264,6257261520,ESP,FRA,1
2006,7709875839,6549575916,ESP,FRA,1
2007,8860455876,7751732081,ESP,FRA,1
2008,10130945595,8371138687,ESP,FRA,1
2009,9445963857,6994971459,ESP,FRA,1
2010,9244818337,7091326687,ESP,FRA,1
2011,10373104513,8311532008,ESP,FRA,1
2012,10142499068,7463948637,ESP,FRA,1
2013,11035617886,7739449318,ESP,FRA,1
2014,11067190300,7708817081,ESP,FRA,1
2015,9816094632,6657660986,ESP,FRA,1
2016,10002263563,6626962143,ESP,FRA,1
2017,10628676910,7039122318,ESP,FRA,1
2005,3196736244,7065308846,GBR,FRA,1
2006,3436792651,7505775016,GBR,FRA,1
2007,3756520214,8711192631,GBR,FRA,1
2008,4071723099,9129103738,GBR,FRA,1
2009,3565345424,7450662328,GBR,FRA,1
2010,3859698321,7515882835,GBR,FRA,1
2011,4303932136,8288235379,GBR,FRA,1
2012,3609697714,8211591600,GBR,FRA,1
2013,3929263092,8732729458,GBR,FRA,1
2014,4400683279,8476728917,GBR,FRA,1
2015,3857710908,7583779658,GBR,FRA,1
2016,3616612558,7149970679,GBR,FRA,1
2017,3722892425,7553627890,GBR,FRA,1
1995,3958400355,6587562210,ITA,FRA,1
1996,4175113873,6275092746,ITA,FRA,1
2003,4846720086,6626209735,ITA,FRA,1
2004,5474304139,7520729035,ITA,FRA,1
2005,5535881382,7398886124,ITA,FRA,1
2006,5854594563,8045827403,ITA,FRA,1
2007,6967633511,9075189751,ITA,FRA,1
2008,7845899323,10028880053,ITA,FRA,1
2009,6951082560,8364051971,ITA,FRA,1
2010,7479097129,8683966184,ITA,FRA,1
2011,8680149764,9999639595,ITA,FRA,1
2012,8283154396,8884093987,ITA,FRA,1
2013,8689404901,9337567868,ITA,FRA,1
2014,8715428976,9113349996,ITA,FRA,1
2015,7482707109,7519653398,ITA,FRA,1
2016,7519195667,7562543696,ITA,FRA,1
2017,8219500781,7953972828,ITA,FRA,1
2004,6824053416,3488487127,NLD,FRA,1
2005,7045940288,3638277641,NLD,FRA,1
2006,7462178675,3825583926,NLD,FRA,1
2007,8967264493,4836690912,NLD,FRA,1
2008,10154401402,5800496899,NLD,FRA,1
2009,9525542471,4718052092,NLD,FRA,1
2010,9913121334,4685655778,NLD,FRA,1
2011,10924295128,5708401882,NLD,FRA,1
2012,10359113382,5342741903,NLD,FRA,1
2013,10958360789,5586025358,NLD,FRA,1
2014,10508273278,5394105377,NLD,FRA,1
2015,8267131552,4504565802,NLD,FRA,1
2016,8695613523,4252259380,NLD,FRA,1
2017,9808902692,4535213692,NLD,FRA,1
2007,8164950026,2647353954,DEU,GBR,1
2008,8595165984,2612279936,DEU,GBR,1
2011,7969080092,3055292042,DEU,GBR,1
2012,7920235200,3039817718,DEU,GBR,1
2013,8443795846,2974161332,DEU,GBR,1
2014,8939149735,3248224915,DEU,GBR,1
2015,7924082560,2714553267,DEU,GBR,1
2016,7608975528,2634824107,DEU,GBR,1
2017,7756070254,2752036942,DEU,GBR,1
2005,7065308846,3196736244,FRA,GBR,1
2006,7505775016,3436792651,FRA,GBR,1
2007,8711192631,3756520214,FRA,GBR,1
2008,9129103738,4071723099,FRA,GBR,1
2009,7450662328,3565345424,FRA,GBR,1
2010,7515882835,3859698321,FRA,GBR,1
2011,8288235379,4303932136,FRA,GBR,1
2012,8211591600,3609697714,FRA,GBR,1
2013,8732729458,3929263092,FRA,GBR,1
2014,8476728917,4400683279,FRA,GBR,1
2015,7583779658,3857710908,FRA,GBR,1
2016,7149970679,3616612558,FRA,GBR,1
2017,7553627890,3722892425,FRA,GBR,1
2004,5067256362,5298440807,IRL,GBR,1
2005,4999786775,5551978135,IRL,GBR,1
2007,5903997523,7375552763,IRL,GBR,1
2008,6340836522,7249582521,IRL,GBR,1
2011,6390522452,6969553790,IRL,GBR,1
2013,6754689825,7111850212,IRL,GBR,1
2014,7304964765,7556710398,IRL,GBR,1
2015,7186259087,6676157409,IRL,GBR,1
2006,5392266717,6097287306,IRL,GBR,1
2009,5301395296,5896895251,IRL,GBR,1
2012,6157506568,6585658557,IRL,GBR,1
2016,6338596017,6280580015,IRL,GBR,1
2017,6620928481,6610033038,IRL,GBR,1
2010,5704625960,6425856792,IRL,GBR,1
2007,9375373620,2055137510,NLD,GBR,1
2008,9828902561,2417874382,NLD,GBR,1
2009,8115143042,2015333676,NLD,GBR,1
2010,8637486342,2237479318,NLD,GBR,1
2011,9948414910,2944783440,NLD,GBR,1
2012,9308876661,2715819065,NLD,GBR,1
2013,10883031197,2848925812,NLD,GBR,1
2014,11184685026,3021254473,NLD,GBR,1
2015,9746448596,2734723106,NLD,GBR,1
2016,9689502020,2462377365,NLD,GBR,1
2017,10098343965,2743686515,NLD,GBR,1
1995,7890520603,6718988948,CHN,HKG,1
1996,8065761948,7477576409,CHN,HKG,1
1997,8103618486,7974482637,CHN,HKG,1
1998,7436039685,7399518296,CHN,HKG,1
1999,7689503188,6703295287,CHN,HKG,1
2000,8522928043,7329864892,CHN,HKG,1
2001,8195996722,6681841573,CHN,HKG,1
2002,8099474480,6426446699,CHN,HKG,1
2003,8628009443,6874805629,CHN,HKG,1
2004,7654402605,6991933998,CHN,HKG,1
2005,7990503345,6674821320,CHN,HKG,1
2006,8415904288,6847198979,CHN,HKG,1
2008,7904543873,7482548632,CHN,HKG,1
2010,8887644967,1706448755,CHN,HKG,1
2011,10412177681,4194923728,CHN,HKG,1
2012,10889932756,4266330068,CHN,HKG,1
2013,13175165804,3326259573,CHN,HKG,1
2014,13846136116,4153420026,CHN,HKG,1
2015,13826217823,3921679087,CHN,HKG,1
2016,13814420519,1007590246,CHN,HKG,1
2017,13828206219,789756559,CHN,HKG,1
2017,2969579870,8106891315,CHN,IDN,1
2004,5298440807,5067256362,GBR,IRL,1
2005,5551978135,4999786775,GBR,IRL,1
2006,6097287306,5392266717,GBR,IRL,1
2007,7375552763,5903997523,GBR,IRL,1
2008,7249582521,6340836522,GBR,IRL,1
2009,5896895251,5301395296,GBR,IRL,1
2010,6425856792,5704625960,GBR,IRL,1
2011,6969553790,6390522452,GBR,IRL,1
2012,6585658557,6157506568,GBR,IRL,1
2013,7111850212,6754689825,GBR,IRL,1
2014,7556710398,7304964765,GBR,IRL,1
2015,6676157409,7186259087,GBR,IRL,1
2016,6280580015,6338596017,GBR,IRL,1
2017,6610033038,6620928481,GBR,IRL,1
1995,4775095560,6298585525,DEU,ITA,1
1996,4822041226,6604125629,DEU,ITA,1
1997,4233688804,5884959002,DEU,ITA,1
1998,4614086974,5889264744,DEU,ITA,1
1999,4577597563,5812473487,DEU,ITA,1
2001,4821497443,5548207198,DEU,ITA,1
2002,4977302177,5801520099,DEU,ITA,1
2003,6033392907,6727126970,DEU,ITA,1
2004,6839759235,7345725960,DEU,ITA,1
2005,7545728270,7511225351,DEU,ITA,1
2006,8288189274,7810415870,DEU,ITA,1
2007,9553690595,9043667269,DEU,ITA,1
2008,10749546465,10102028125,DEU,ITA,1
2009,9125596091,8767923815,DEU,ITA,1
2010,9192542115,9387041464,DEU,ITA,1
2011,10656216305,10404276003,DEU,ITA,1
2012,9473276444,9910716835,DEU,ITA,1
2013,9840814144,10746200478,DEU,ITA,1
2014,10027140363,10746600169,DEU,ITA,1
2015,7975246880,9393805988,DEU,ITA,1
2016,8252695059,9616881649,DEU,ITA,1
2017,8806077137,10067707217,DEU,ITA,1
1995,6587562210,3958400355,FRA,ITA,1
1996,6275092746,4175113873,FRA,ITA,1
2003,6626209735,4846720086,FRA,ITA,1
2004,7520729035,5474304139,FRA,ITA,1
2005,7398886124,5535881382,FRA,ITA,1
2006,8045827403,5854594563,FRA,ITA,1
2007,9075189751,6967633511,FRA,ITA,1
2008,10028880053,7845899323,FRA,ITA,1
2009,8364051971,6951082560,FRA,ITA,1
2010,8683966184,7479097129,FRA,ITA,1
2011,9999639595,8680149764,FRA,ITA,1
2012,8884093987,8283154396,FRA,ITA,1
2013,9337567868,8689404901,FRA,ITA,1
2014,9113349996,8715428976,FRA,ITA,1
2015,7519653398,7482707109,FRA,ITA,1
2016,7562543696,7519195667,FRA,ITA,1
2017,7953972828,8219500781,FRA,ITA,1
2003,9186064937,981726658,CHN,JPN,1
2004,10826625453,1301794397,CHN,JPN,1
2005,11737565419,1525067494,CHN,JPN,1
2006,12219295650,1685088562,CHN,JPN,1
2007,12258609418,1884009587,CHN,JPN,1
2008,11721859407,2086006878,CHN,JPN,1
2009,11655423927,2033853804,CHN,JPN,1
2010,13436157778,2644123984,CHN,JPN,1
2011,16182111594,2425603615,CHN,JPN,1
2012,17512633026,2348611488,CHN,JPN,1
2013,16494568228,2330464578,CHN,JPN,1
2014,16176272640,2523789340,CHN,JPN,1
2015,14764131924,3090968060,CHN,JPN,1
2016,14435397024,3055365988,CHN,JPN,1
2017,14607602891,3452491775,CHN,JPN,1
1995,21101031909,896982404,USA,JPN,1
1996,21139945570,816398923,USA,JPN,1
1997,18594061753,965706856,USA,JPN,1
1998,15662161314,983891058,USA,JPN,1
1999,15869908755,1131793004,USA,JPN,1
2000,16220922372,1166118710,USA,JPN,1
2001,14359667207,997116375,USA,JPN,1
2002,13017970409,1099502309,USA,JPN,1
2003,13545994478,1126841109,USA,JPN,1
2004,12786311821,1226169522,USA,JPN,1
2005,12410319578,1272750448,USA,JPN,1
2006,12858513605,1260005487,USA,JPN,1
2007,14215777275,1298249193,USA,JPN,1
2008,17604691004,1398992626,USA,JPN,1
2009,13976973267,1188588453,USA,JPN,1
2010,14565076258,1300305140,USA,JPN,1
2011,17490855367,1303105385,USA,JPN,1
2012,17161900850,1319883037,USA,JPN,1
2013,15190077488,1243689231,USA,JPN,1
2014,15935015883,1253359429,USA,JPN,1
2015,14060980147,1297144997,USA,JPN,1
2016,13471512760,1368274310,USA,JPN,1
2017,14435397750,1388732313,USA,JPN,1
1995,6006137658,5847695322,USA,MEX,1
1996,7966397987,5904166594,USA,MEX,1
1997,8080440182,6541067707,USA,MEX,1
1998,9130428236,7169335216,USA,MEX,1
1999,9334237385,7506827508,USA,MEX,1
2000,10585047495,7798705936,USA,MEX,1
2001,10939389085,7655808232,USA,MEX,1
2002,10921429667,8002013643,USA,MEX,1
2003,11533875406,8867779451,USA,MEX,1
2004,12600381353,10134219703,USA,MEX,1
2005,13923699273,11292955055,USA,MEX,1
2006,15610541862,12417337594,USA,MEX,1
2007,17370890076,13425682727,USA,MEX,1
2008,21329267041,14097845061,USA,MEX,1
2009,17315171816,13942428896,USA,MEX,1
2010,19717970216,15876688661,USA,MEX,1
2011,23731552203,19186449954,USA,MEX,1
2012,24814046108,19470549708,USA,MEX,1
2013,24320508876,20672613798,USA,MEX,1
2014,25821353778,23645458343,USA,MEX,1
2015,23951630645,25694279212,USA,MEX,1
2016,24213478061,26212000965,USA,MEX,1
2017,25239143534,26792169234,USA,MEX,1
1995,5231724447,5224389569,BEL,NLD,1
1996,5581679463,5722736395,BEL,NLD,1
1997,5614344031,5352464446,BEL,NLD,1
1998,5650781603,5553350385,BEL,NLD,1
1999,5696415677,5300713971,BEL,NLD,1
2000,5418298205,4966280707,BEL,NLD,1
2001,5341219337,5031109160,BEL,NLD,1
2002,5757560080,5469119182,BEL,NLD,1
2003,6582576110,6554839420,BEL,NLD,1
2004,7543971969,7452258006,BEL,NLD,1
2005,7643276065,7510637064,BEL,NLD,1
2006,8029866864,7829631329,BEL,NLD,1
2007,9448938773,9778948387,BEL,NLD,1
2008,10700496775,11572708453,BEL,NLD,1
2009,9446184235,9978273996,BEL,NLD,1
2010,9292176755,10274205855,BEL,NLD,1
2011,11628312513,12452432433,BEL,NLD,1
2012,11051228758,11682930750,BEL,NLD,1
2013,11725795643,13679174646,BEL,NLD,1
2014,11384841918,12971606550,BEL,NLD,1
2015,9857171584,10298551982,BEL,NLD,1
2016,10226834996,11166623608,BEL,NLD,1
2017,11323419260,12680103977,BEL,NLD,1
1995,6468693058,12899421670,DEU,NLD,1
1996,6784515706,12839464714,DEU,NLD,1
1997,5898927177,10305240980,DEU,NLD,1
1998,6508165077,9391579655,DEU,NLD,1
1999,5826590420,10107188680,DEU,NLD,1
2000,5343774948,10744554165,DEU,NLD,1
2001,5959085538,10994607485,DEU,NLD,1
2002,6593062267,11448867400,DEU,NLD,1
2003,7410454286,13772420145,DEU,NLD,1
2004,8362507829,14672569193,DEU,NLD,1
2005,9383770670,14781431402,DEU,NLD,1
2006,9708981183,16183501466,DEU,NLD,1
2007,11972077693,19173457215,DEU,NLD,1
2008,13663103834,23568785652,DEU,NLD,1
2009,11587281164,21207156849,DEU,NLD,1
2010,12564115434,23261069342,DEU,NLD,1
2011,14682142981,27461701791,DEU,NLD,1
2012,13825503140,24424691918,DEU,NLD,1
2013,14893570922,27719429339,DEU,NLD,1
2014,14861740010,28143948905,DEU,NLD,1
2015,12587753059,23330468773,DEU,NLD,1
2016,13218731727,24727006512,DEU,NLD,1
2017,14781438060,26524075783,DEU,NLD,1
2004,3488487127,6824053416,FRA,NLD,1
2005,3638277641,7045940288,FRA,NLD,1
2006,3825583926,7462178675,FRA,NLD,1
2007,4836690912,8967264493,FRA,NLD,1
2008,5800496899,10154401402,FRA,NLD,1
2009,4718052092,9525542471,FRA,NLD,1
2010,4685655778,9913121334,FRA,NLD,1
2011,5708401882,10924295128,FRA,NLD,1
2012,5342741903,10359113382,FRA,NLD,1
2013,5586025358,10958360789,FRA,NLD,1
2014,5394105377,10508273278,FRA,NLD,1
2015,4504565802,8267131552,FRA,NLD,1
2016,4252259380,8695613523,FRA,NLD,1
2017,4535213692,9808902692,FRA,NLD,1
2007,2055137510,9375373620,GBR,NLD,1
2008,2417874382,9828902561,GBR,NLD,1
2009,2015333676,8115143042,GBR,NLD,1
2010,2237479318,8637486342,GBR,NLD,1
2011,2944783440,9948414910,GBR,NLD,1
2012,2715819065,9308876661,GBR,NLD,1
2013,2848925812,10883031197,GBR,NLD,1
2014,3021254473,11184685026,GBR,NLD,1
2015,2734723106,9746448596,GBR,NLD,1
2016,2462377365,9689502020,GBR,NLD,1
2017,2743686515,10098343965,GBR,NLD,1
2008,5963722336,6088176073,DEU,POL,1
2009,5208250471,5526130823,DEU,POL,1
2010,5794363539,6187892336,DEU,POL,1
2011,7363825423,7391510359,DEU,POL,1
2012,6991427670,7435131713,DEU,POL,1
2013,7576527435,9158000821,DEU,POL,1
2014,8055595675,9689768430,DEU,POL,1
2015,7256404588,9291142794,DEU,POL,1
2016,7607350425,9369677906,DEU,POL,1
2017,8523293219,11072724415,DEU,POL,1
2008,6720355339,3646296040,ESP,PRT,1
2011,6412747004,3671478415,ESP,PRT,1
2013,6594432201,3726237921,ESP,PRT,1
2014,6869947775,3729806151,ESP,PRT,1
2015,4172329734,6231007863,CHN,THA,1
2017,3996642554,6457074852,CHN,THA,1
2000,37172409542,17197306498,CAN,USA,1
2001,36794381634,17249680875,CAN,USA,1
2002,36365140350,17789129136,CAN,USA,1
2003,36766306381,19183952509,CAN,USA,1
2004,43294246338,20345097005,CAN,USA,1
2005,44890078598,22298806437,CAN,USA,1
2006,44502728496,24660090034,CAN,USA,1
2007,42914574891,27642469425,CAN,USA,1
2008,42559398798,30517502571,CAN,USA,1
2009,32996254862,28020298023,CAN,USA,1
2010,36552643008,31313476502,CAN,USA,1
2011,39519139977,34239693516,CAN,USA,1
2012,40870489626,35988074700,CAN,USA,1
2013,44095627534,37126683297,CAN,USA,1
