,year,export_value,import_value,location_code,partner_code,hs_product_code,location_id,location_name_short_en
1596,2012,6239482669,8269594978,USA,TWN,7,231,United States of America
1597,2013,6975356319,8507486183,USA,TWN,7,231,United States of America
1598,2014,6525029179,9116948928,USA,TWN,7,231,United States of America
1599,2015,7833250632,8907861357,USA,TWN,7,231,United States of America
1600,2016,8639531882,8983724425,USA,TWN,7,231,United States of America
1601,2017,8157700175,10539776195,USA,TWN,7,231,United States of America
1602,2011,8989947739,1299345003,USA,AUS,7,231,United States of America
1603,2012,9903996066,1290576138,USA,AUS,7,231,United States of America
1604,1995,4994327916,11797114853,USA,SGP,7,231,United States of America
1605,1996,5936500708,13509321718,USA,SGP,7,231,United States of America
1606,1997,6262891599,13400010249,USA,SGP,7,231,United States of America
1607,1998,5454512197,12508460373,USA,SGP,7,231,United States of America
1608,1999,5853982971,11796397939,USA,SGP,7,231,United States of America
1609,2000,6833030919,10733374035,USA,SGP,7,231,United States of America
1610,2001,5730600491,10108842695,USA,SGP,7,231,United States of America
1611,2002,5360851597,9434602970,USA,SGP,7,231,United States of America
1612,2003,5576918838,9023709774,USA,SGP,7,231,United States of America
1613,2004,6871696456,9720680816,USA,SGP,7,231,United States of America
1614,2005,7140064694,8808692390,USA,SGP,7,231,United States of America
1615,2006,8530148466,9185493502,USA,SGP,7,231,United States of America
1616,2007,9365864258,8844102408,USA,SGP,7,231,United States of America
1617,2008,9970643917,8757434539,USA,SGP,7,231,United States of America
1618,2009,6767507864,5554549405,USA,SGP,7,231,United States of America
1619,2010,8083324718,7726769747,USA,SGP,7,231,United States of America
1620,2011,8597344357,6808507577,USA,SGP,7,231,United States of America
1621,2012,8542969862,6688579012,USA,SGP,7,231,United States of America
1622,2013,8267032678,8308112457,USA,SGP,7,231,United States of America
1623,2014,8285693793,7808301960,USA,SGP,7,231,United States of America
1624,2015,7294154216,8605692300,USA,SGP,7,231,United States of America
1625,2016,8033714750,8679993176,USA,SGP,7,231,United States of America
1626,2017,8216710506,5690152007,USA,SGP,7,231,United States of America
1627,1995,3464729344,7447308288,USA,CAN,9,231,United States of America
1628,1996,4204928512,8002813952,USA,CAN,9,231,United States of America
1629,1997,3982564352,8425429504,USA,CAN,9,231,United States of America
1630,1998,3274914816,10662597632,USA,CAN,9,231,United States of America
1631,1999,3321748992,13127203840,USA,CAN,9,231,United States of America
1632,2000,4247888384,14854925312,USA,CAN,9,231,United States of America
1633,2001,5913128448,14795404288,USA,CAN,9,231,United States of America
1634,2002,4909538304,15148874752,USA,CAN,9,231,United States of America
1635,2003,5088630272,13862156288,USA,CAN,9,231,United States of America
1636,2004,5514149376,14217934848,USA,CAN,9,231,United States of America
1637,2005,5863057920,14914228224,USA,CAN,9,231,United States of America
1638,2006,5907384320,15020250112,USA,CAN,9,231,United States of America
1639,2007,7864537600,15024530432,USA,CAN,9,231,United States of America
1640,2008,6993903104,15331223552,USA,CAN,9,231,United States of America
1641,2009,10429219840,11516624896,USA,CAN,9,231,United States of America
1642,2010,9672143872,10174910464,USA,CAN,9,231,United States of America
1643,2011,10352931840,11035202560,USA,CAN,9,231,United States of America
1644,2012,10983016448,11841901568,USA,CAN,9,231,United States of America
1645,2013,13054432256,12554286080,USA,CAN,9,231,United States of America
1646,2014,13948815360,14692076544,USA,CAN,9,231,United States of America
1647,2015,14380672000,16993688576,USA,CAN,9,231,United States of America
1648,2016,13746644992,18407774208,USA,CAN,9,231,United States of America
1649,2017,14991983616,23237470208,USA,CAN,9,231,United States of America
1650,2012,8147299328,2554335744,USA,CHN,9,231,United States of America
1651,2013,11679891456,3176277248,USA,CHN,9,231,United States of America
1652,2014,12547507200,2811557632,USA,CHN,9,231,United States of America
1653,2015,13251812352,3044796928,USA,CHN,9,231,United States of America
1654,2016,12745449472,3663326464,USA,CHN,9,231,United States of America
1655,2017,14632400896,5215815168,USA,CHN,9,231,United States of America
1656,2003,10114527040,527737280,USA,DEU,9,231,United States of America
1657,2015,8676556800,1361645312,USA,FRA,9,231,United States of America
1658,2016,10124967936,1967526144,USA,FRA,9,231,United States of America
1659,2017,10206405632,1528757632,USA,FRA,9,231,United States of America
1660,2009,8971967488,5042406400,USA,GBR,9,231,United States of America
1661,2010,8561687040,4121518848,USA,GBR,9,231,United States of America
1662,2011,9455106048,4073174528,USA,GBR,9,231,United States of America
1663,2012,11088971776,5001121792,USA,GBR,9,231,United States of America
1664,2013,9240667136,4433743872,USA,GBR,9,231,United States of America
1665,2012,7721977856,4096763392,USA,JPN,9,231,United States of America
1666,2013,6490437632,3854231808,USA,JPN,9,231,United States of America
1667,2014,6715063296,4000942592,USA,JPN,9,231,United States of America
1668,2015,6790504960,4435826688,USA,JPN,9,231,United States of America
1669,2016,7258975744,3960781312,USA,JPN,9,231,United States of America
1670,2017,6734474752,3941762816,USA,JPN,9,231,United States of America
1671,2004,3913794816,6230794240,USA,MEX,9,231,United States of America
1672,2005,4211822336,6066507776,USA,MEX,9,231,United States of America
1673,2006,4707740160,6364302336,USA,MEX,9,231,United States of America
1674,2007,4978933760,7595785728,USA,MEX,9,231,United States of America
1675,2008,4836878848,7095986176,USA,MEX,9,231,United States of America
1676,2009,5210111488,6100989440,USA,MEX,9,231,United States of America
1677,2010,6461772288,6263358464,USA,MEX,9,231,United States of America
1678,2011,7434600448,6284230656,USA,MEX,9,231,United States of America
1679,2012,8833793024,6712989696,USA,MEX,9,231,United States of America
1680,2013,10042366976,6763544064,USA,MEX,9,231,United States of America
1681,2014,9935671296,7889417728,USA,MEX,9,231,United States of America
1682,2015,10180064256,8458458624,USA,MEX,9,231,United States of America
1683,2016,9424236544,7391356928,USA,MEX,9,231,United States of America
1684,2017,10298122240,7586121216,USA,MEX,9,231,United States of America
1685,1996,4972407823,5656659836,USA,CAN,0,231,United States of America
1686,1997,5777378847,6780394153,USA,CAN,0,231,United States of America
1687,1998,6170253935,7756035940,USA,CAN,0,231,United States of America
1688,1999,6385675835,8482425589,USA,CAN,0,231,United States of America
1689,2000,6962285837,9405919103,USA,CAN,0,231,United States of America
1690,2001,6359537061,8740694967,USA,CAN,0,231,United States of America
1691,2002,6045517458,8830903967,USA,CAN,0,231,United States of America
1692,2003,6114321203,9026485922,USA,CAN,0,231,United States of America
1693,2004,6843531368,9760326530,USA,CAN,0,231,United States of America
1694,2005,7630512706,9949949831,USA,CAN,0,231,United States of America
1695,2006,8252959611,9810036415,USA,CAN,0,231,United States of America
1696,2007,8717469100,9162917376,USA,CAN,0,231,United States of America
1697,2008,9119858747,7750862895,USA,CAN,0,231,United States of America
1698,2009,7366194042,5383928812,USA,CAN,0,231,United States of America
1699,2010,8629372740,6219724547,USA,CAN,0,231,United States of America
1700,2011,9419159684,6729378233,USA,CAN,0,231,United States of America
1701,2012,10379055654,6627704353,USA,CAN,0,231,United States of America
1702,2013,10507071009,6413044709,USA,CAN,0,231,United States of America
1703,2014,10651951686,6826670655,USA,CAN,0,231,United States of America
1704,2015,10009724959,7310987027,USA,CAN,0,231,United States of America
1705,2016,9790887114,7417470479,USA,CAN,0,231,United States of America
1706,2017,9913170672,7350255436,USA,CAN,0,231,United States of America
1707,1995,1307488512,14718007143,USA,CHN,0,231,United States of America
1708,1996,1068044431,15948859297,USA,CHN,0,231,United States of America
1709,1997,903809492,19016243694,USA,CHN,0,231,United States of America
1710,1998,382118728,20470107624,USA,CHN,0,231,United States of America
1711,1999,334495198,23381633883,USA,CHN,0,231,United States of America
1712,2000,402590886,26201327295,USA,CHN,0,231,United States of America
1713,2001,453506248,26769081697,USA,CHN,0,231,United States of America
1714,2002,595415930,32469257493,USA,CHN,0,231,United States of America
1715,2003,1260931622,37922408362,USA,CHN,0,231,United States of America
1716,2004,2062530343,44820143709,USA,CHN,0,231,United States of America
1717,2005,2160563630,56938433363,USA,CHN,0,231,United States of America
1718,2006,2977127671,64492382737,USA,CHN,0,231,United States of America
1719,2007,2491275013,70542856778,USA,CHN,0,231,United States of America
1720,2008,2813171823,69828049063,USA,CHN,0,231,United States of America
1721,2009,1744425553,63109501795,USA,CHN,0,231,United States of America
1722,2010,3190471667,70856434897,USA,CHN,0,231,United States of America
1723,2011,3977749222,75629038775,USA,CHN,0,231,United States of America
1724,2012,4753849676,79478692028,USA,CHN,0,231,United States of America
1725,2013,3564704168,84078331197,USA,CHN,0,231,United States of America
1726,2014,2546605267,86406339509,USA,CHN,0,231,United States of America
1727,2015,2031297304,92683898734,USA,CHN,0,231,United States of America
1728,2016,1669791776,86982741351,USA,CHN,0,231,United States of America
1729,2017,2082196766,89326775828,USA,CHN,0,231,United States of America
1730,2000,537670301,14130849314,USA,HKG,0,231,United States of America
1731,2001,505936273,13530222366,USA,HKG,0,231,United States of America
1732,2002,502212653,13552327332,USA,HKG,0,231,United States of America
1733,2003,486381213,13199317070,USA,HKG,0,231,United States of America
1734,2004,548855263,13454006172,USA,HKG,0,231,United States of America
1735,2005,549754709,14153796575,USA,HKG,0,231,United States of America
1736,2006,660025910,14268134811,USA,HKG,0,231,United States of America
1737,2008,735025891,13108679694,USA,HKG,0,231,United States of America
1738,1996,4237295226,6823313054,USA,MEX,0,231,United States of America
1739,1997,5497171760,9253566727,USA,MEX,0,231,United States of America
1740,1998,6731400232,10957508179,USA,MEX,0,231,United States of America
1741,1999,7169402883,12798465765,USA,MEX,0,231,United States of America
1742,2000,8227026498,14486697654,USA,MEX,0,231,United States of America
1743,2001,7190935189,13861124516,USA,MEX,0,231,United States of America
1744,2002,6735854894,14257120003,USA,MEX,0,231,United States of America
1745,2003,6454003370,14180632622,USA,MEX,0,231,United States of America
1746,2004,6537909012,14071516808,USA,MEX,0,231,United States of America
1747,2005,6398372877,13702322900,USA,MEX,0,231,United States of America
1748,2006,6262627276,12760948345,USA,MEX,0,231,United States of America
1749,2007,5469067356,12181608242,USA,MEX,0,231,United States of America
1750,2008,5536081239,10958118809,USA,MEX,0,231,United States of America
1751,2009,4607678398,8820875235,USA,MEX,0,231,United States of America
1752,2010,5757826365,10682567509,USA,MEX,0,231,United States of America
1753,2011,6700016340,12164553358,USA,MEX,0,231,United States of America
1754,2012,6777826252,13379319338,USA,MEX,0,231,United States of America
1755,2013,7451280332,13881449310,USA,MEX,0,231,United States of America
1756,2014,8255408670,15689531741,USA,MEX,0,231,United States of America
1757,2015,8536451215,16452784849,USA,MEX,0,231,United States of America
1758,2016,8026497607,16078084737,USA,MEX,0,231,United States of America
1759,2017,7868534691,15292701243,USA,MEX,0,231,United States of America
1760,2011,479446697,10790693578,USA,VNM,0,231,United States of America
1761,2012,390206480,12182433834,USA,VNM,0,231,United States of America
1762,2013,550705863,14116313997,USA,VNM,0,231,United States of America
1763,2014,592306506,16479787161,USA,VNM,0,231,United States of America
1764,2015,767511171,19365691126,USA,VNM,0,231,United States of America
1765,2016,961785474,20287744794,USA,VNM,0,231,United States of America
1766,2017,1032381212,21402882972,USA,VNM,0,231,United States of America
1767,1995,13105100897,28048641574,USA,CAN,1,231,United States of America
1768,1996,13217950569,29385175387,USA,CAN,1,231,United States of America
1769,1997,14680653439,31164110195,USA,CAN,1,231,United States of America
1770,1998,14955590273,32164856867,USA,CAN,1,231,United States of America
1771,1999,15623005969,35260718831,USA,CAN,1,231,United States of America
1772,2000,17197306498,37172409542,USA,CAN,1,231,United States of America
1773,2001,17249680875,36794381634,USA,CAN,1,231,United States of America
1774,2002,17789129136,36365140350,USA,CAN,1,231,United States of America
1775,2003,19183952509,36766306381,USA,CAN,1,231,United States of America
1776,2004,20345097005,43294246338,USA,CAN,1,231,United States of America
1777,2005,22298806437,44890078598,USA,CAN,1,231,United States of America
1778,2006,24660090034,44502728496,USA,CAN,1,231,United States of America
1779,2007,27642469425,42914574891,USA,CAN,1,231,United States of America
1780,2008,30517502571,42559398798,USA,CAN,1,231,United States of America
1781,2009,28020298023,32996254862,USA,CAN,1,231,United States of America
1782,2010,31313476502,36552643008,USA,CAN,1,231,United States of America
1783,2011,34239693516,39519139977,USA,CAN,1,231,United States of America
1784,2012,35988074700,40870489626,USA,CAN,1,231,United States of America
